Antecedentes; ; ; ; ; ; ; ;Consequentes; ; ; ; ; ; ; ;Suporte;Confianca
Estado;Agravo;Sexo;RacaCor;Agente;Antibiotico;Resistencia;FaixaEtaria;Estado;Agravo;Sexo;RacaCor;Agente;Antibiotico;Resistencia;FaixaEtaria
 ; ;M; ; ;Imipenem;R; ;PR;0; ;NA;Klebsiella pneumoniae subsp. pneumoniae; ; ;5;0.01;0.2
 ; ;M; ; ;Levofloxacina; ;3;TO;0; ;NA;Klebsiella oxytoca; ;S; ;0.0;5.0
 ; ;M; ; ;Trimetoprim/Sulfametoxazol;R; ; ; ; ; ; ; ; ; ;X;0
 ; ;M; ;Acinetobacter baumannii; ; ; ;AC; ; ; ; ;Ceftazidima;R; ;0.09;0.52
 ; ;M; ;Acinetobacter baumannii; ; ;13;RO;0; ;BRANCA; ;Gentamicina;R; ;0.0;0.02
 ; ;M; ;Acinetobacter baumannii; ;S; ;AC; ; ; ; ;Cefepime; ;11;0.0;0.07
 ; ;M; ;Acinetobacter baumannii; ;S;13;AP;0; ;NA; ;Meropenem; ; ;0.0;0.05
 ; ;M; ;Acinetobacter baumannii;Tetraciclina; ; ; ;0; ; ; ; ; ;8;0.03;4.28
 ; ;M; ;Klebsiella pneumoniae subsp. pneumoniae; ; ; ;RS;0; ; ; ; ; ;10;X;1.95
 ; ;M; ;Klebsiella pneumoniae subsp. pneumoniae; ; ;10;RS; ; ; ; ; ; ; ;X;59.08
 ; ;M; ;Klebsiella pneumoniae subsp. pneumoniae; ;R; ;RS; ; ; ; ; ; ; ;X;69.49
 ; ;M; ;Klebsiella pneumoniae subsp. pneumoniae; ;R;13;RS;0; ; ; ; ; ; ;X;72.57
 ; ;M; ;Klebsiella pneumoniae subsp. pneumoniae; ;S;13;RN;0; ;NA; ;Cefuroxima; ; ;0.01;0.23
 ; ;M; ;Klebsiella pneumoniae subsp. pneumoniae;Ampicilina;R; ; ;0; ;NA; ; ; ;10;0.06;3.26
 ; ;M; ;Klebsiella pneumoniae subsp. pneumoniae;Ampicilina;R; ; ;0; ;NA; ; ; ;12;X;16.22
 ; ;M; ;Klebsiella pneumoniae subsp. pneumoniae;Ciprofloxacina; ;13; ;0; ;NA; ; ;R; ;1.0;93.62
 ; ;M; ;Klebsiella pneumoniae subsp. pneumoniae;Ertapenem;R; ; ; ; ;NA; ; ; ; ;X;0
 ; ;M; ;Klebsiella pneumoniae subsp. pneumoniae;Gentamicina; ; ;RS;0; ;NA; ; ; ;13;0.72;36.44
 ; ;M; ;Klebsiella pneumoniae subsp. pneumoniae;Piperacilina/Tazobactam; ; ;RS;0; ;NA; ; ;R;13;0.71;37.27
 ; ;M;NA; ; ; ; ; ;0; ; ; ; ; ; ;58.47;98.82
 ; ;M;NA; ; ; ; ; ;0; ; ; ; ; ; ;58.62;98.82
 ; ;M;NA; ; ; ; ;AP;0; ; ;Klebsiella oxytoca;Sulfametoxazol/trimetoprim;R;1;4.66;7.91
 ; ;M;NA; ; ; ; ;PR; ; ; ; ;Ertapenem;R;10;0.01;0.03
 ; ;M;NA; ; ; ; ;PR;0; ; ;Klebsiella pneumoniae subsp. pneumoniae;Imipenem;R;13;0.21;0.35
 ; ;M;NA; ; ; ; ;RS; ; ; ; ;Ceftriaxona;R;13;X;1.63
 ; ;M;NA; ; ; ;13; ;0; ; ;Klebsiella pneumoniae subsp. pneumoniae;Cefoxitina;R; ;0.72;2.63
 ; ;M;NA; ; ; ;13;GO;0; ; ;Acinetobacter baumannii;Piperacilina/Tazobactam;R; ;0.02;0.08
 ; ;M;NA; ; ;R; ;PR;0; ; ;Klebsiella pneumoniae subsp. pneumoniae;Ampicilina; ;13;0.23;0.52
 ; ;M;NA; ; ;S; ; ;0; ; ;Klebsiella pneumoniae subsp. pneumoniae; ; ; ;5.5;41.04
 ; ;M;NA; ;Amicacina; ; ; ;0; ; ;Acinetobacter baumannii; ;R;12;0.11;2.89
 ; ;M;NA; ;Ampicilina; ;13;RS;0; ; ;Klebsiella pneumoniae subsp. pneumoniae; ;R; ;0.72;61.55
 ; ;M;NA; ;Imipenem; ; ;PR;0; ; ;Klebsiella pneumoniae subsp. pneumoniae; ;R;13;0.21;5.68
 ; ;M;NA; ;Tobramicina; ;13;PR;0; ; ;Acinetobacter baumannii; ;R; ;0.01;1.79
 ; ;M;NA; ;Tobramicina;R;13;RS;0; ; ;Acinetobacter baumannii; ; ; ;0.11;20.53
 ; ;M;NA;Acinetobacter baumannii; ; ; ;PR;0; ; ; ;Ceftazidima;R;13;0.03;0.18
 ; ;M;NA;Acinetobacter baumannii; ; ; ;RS;0; ; ; ; ;R;10;0.25;1.46
 ; ;M;NA;Acinetobacter baumannii; ;R;9;RS; ; ; ; ;Meropenem; ; ;0.02;3.05
 ; ;M;NA;Acinetobacter baumannii;Amicacina; ; ;RS;0; ; ; ; ;R;10;0.02;1.35
 ; ;M;NA;Acinetobacter baumannii;Cefepime; ; ;AP; ; ; ; ; ; ; ;0.07;5.78
 ; ;M;NA;Acinetobacter baumannii;Trimetoprim/Sulfametoxazol; ; ;RS;0; ; ; ; ;R;13;0.23;41.4
 ; ;M;NA;Klebsiella oxytoca;Cefotaxima;R;13;RS;0; ; ; ; ; ; ;0.02;59.57
 ; ;M;NA;Klebsiella pneumoniae subsp. pneumoniae; ;R;12;RS; ; ; ; ; ; ; ;3.22;73.83
 ; ;M;NA;Klebsiella pneumoniae subsp. pneumoniae; ;S; ;RS;0; ; ; ;Colistin; ;13;0.22;4.07
 ; ;M;NA;Klebsiella pneumoniae subsp. pneumoniae;Ciprofloxacina; ; ;RS;0; ; ; ; ;R;12;0.21;10.67
 ; ;M;NA;Klebsiella pneumoniae subsp. pneumoniae;Ertapenem; ;13;PR;0; ; ; ; ;R; ;0.22;21.56
 ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0
 ;0; ; ; ; ; ; ; ; ; ; ; ; ; ;13;X;49.57
 ;0; ; ; ; ; ; ; ; ; ; ; ; ;R; ;73.47;73.69
 ;0; ; ; ; ; ; ; ; ; ; ; ; ;R; ;73.48;73.69
 ;0; ; ; ; ; ; ; ; ; ; ; ; ;R; ;73.49;73.69
 ;0; ; ; ; ; ; ; ; ; ; ; ; ;R; ;73.5;73.69
 ;0; ; ; ; ; ; ; ; ; ; ; ;Cefoxitina; ; ;X;3.73
 ;0; ; ; ; ; ; ; ; ; ; ; ;Ciprofloxacina;R; ;X;5.46
 ;0; ; ; ; ; ; ; ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae; ; ; ;57.42;57.84
 ;0; ; ; ; ; ; ; ; ; ;NA; ; ; ; ;0;0
 ;0; ; ; ; ; ; ; ; ; ;NA; ; ;R; ;73.48;73.69
 ;0; ; ; ; ; ; ; ; ; ;NA; ; ;R; ;X;73.69
 ;0; ; ; ; ; ; ; ; ; ;NA;Klebsiella pneumoniae subsp. pneumoniae;Ciprofloxacina; ; ;X;3.52
 ;0; ; ; ; ; ; ;ES; ;M;NA; ; ;S;4;0.01;0.01
 ;0; ; ; ; ; ; ;RS; ; ; ; ; ; ; ;52.44;52.59
 ;0; ; ; ; ; ; ;RS; ; ; ;Klebsiella pneumoniae subsp. pneumoniae;Ampicilina;R;13;X;1.35
 ;0; ; ; ; ; ; ;RS; ; ;NA; ; ; ; ;X;52.59
 ;0; ; ; ; ; ; ;RS; ; ;NA;Klebsiella oxytoca; ;R;12;0.3;0.3
 ;0; ; ; ; ; ; ;RS; ;M;NA;Klebsiella pneumoniae subsp. pneumoniae; ;R;13;10.34;10.42
 ;0; ; ; ; ; ;1;RN; ;M;NA;Klebsiella pneumoniae subsp. pneumoniae;Ceftriaxona;R; ;0.01;0.28
 ;0; ; ; ; ; ;1;RS; ; ;NA;Klebsiella pneumoniae subsp. pneumoniae;Tigeciclina;I; ;3.76;80.61
 ;0; ; ; ; ; ;10;RS; ;M;PRETA;Acinetobacter baumannii;Trimetoprim/Sulfametoxazol;R; ;0.0;0.03
 ;0; ; ; ; ; ;11;PR; ;F;NA;Complexo Acinetobacter baumannii;Ceftazidima;R; ;0.01;0.05
 ;0; ; ; ; ; ;13; ; ; ; ; ; ;R; ;38.91;78.72
 ;0; ; ; ; ; ;13; ; ; ;NA; ;Cefuroxima;R; ;X;1.73
 ;0; ; ; ; ; ;13; ; ; ;NA;Klebsiella pneumoniae subsp. pneumoniae; ;R; ;X;53.41
 ;0; ; ; ; ; ;5;AC; ;F;PARDA;Acinetobacter baumannii;Cefoxitina;R; ;0.0;0.12
 ;0; ; ; ; ; ;6;RS; ;F;NA;Klebsiella pneumoniae subsp. pneumoniae;Amicacina;S; ;0.02;0.81
 ;0; ; ; ; ; ;8;RS; ;M;NA;Klebsiella pneumoniae subsp. pneumoniae;Ertapenem;R; ;0.03;0.91
 ;0; ; ; ; ;R; ; ; ; ; ; ; ; ; ;0;0
 ;0; ; ; ; ;R; ; ; ; ; ; ; ; ;13;38.89;52.95
 ;0; ; ; ; ;R; ; ; ; ; ; ; ; ;13;38.9;52.95
 ;0; ; ; ; ;R; ; ; ; ; ; ; ; ;13;38.92;52.95
 ;0; ; ; ; ;R; ; ; ; ; ; ;Meropenem; ; ;5.21;7.09
 ;0; ; ; ; ;R; ; ; ; ; ; ;Trimetoprim/Sulfametoxazol; ; ;2.61;3.55
 ;0; ; ; ; ;R; ; ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae; ; ; ;45.97;62.55
 ;0; ; ; ; ;R; ; ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae;Ampicilina; ; ;X;4.61
 ;0; ; ; ; ;R; ; ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae;Ertapenem; ; ;X;4.05
 ;0; ; ; ; ;R; ; ; ; ;NA; ; ; ; ;0;0
 ;0; ; ; ; ;R; ; ; ; ;NA; ; ; ;13;38.91;52.95
 ;0; ; ; ; ;R; ; ; ;M; ; ;Cefoxitina; ; ;1.71;2.33
 ;0; ; ; ; ;R; ; ; ;M;NA; ; ; ; ;43.15;58.72
 ;0; ; ; ; ;R; ;PR; ;F;NA;Acinetobacter baumannii;Ceftazidima; ;12;0.01;0.01
 ;0; ; ; ; ;R; ;PR; ;M;NA; ;Ertapenem; ;8;0.02;0.02
 ;0; ; ; ; ;R; ;PR; ;M;NA;Complexo Acinetobacter baumannii;Ciprofloxacina; ; ;0.14;0.19
 ;0; ; ; ; ;R; ;PR; ;M;NA;Klebsiella pneumoniae subsp. pneumoniae;Piperacilina/Tazobactam; ;11;0.05;0.06
 ;0; ; ; ; ;R; ;RS; ; ; ;Klebsiella pneumoniae subsp. pneumoniae; ; ;13;X;26.33
 ;0; ; ; ; ;R;11;RS; ;F;NA;Klebsiella pneumoniae subsp. pneumoniae;Ampicilina; ; ;0.08;1.13
 ;0; ; ; ; ;R;11;RS; ;M;NA;Klebsiella pneumoniae subsp. pneumoniae;Ciprofloxacina; ; ;0.09;1.32
 ;0; ; ; ; ;R;12;PR; ;F; ; ; ; ; ;0.91;7.86
 ;0; ; ; ; ;R;13; ; ; ; ; ; ; ; ;X;0
 ;0; ; ; ; ;R;13; ; ; ; ; ;Cefoxitina; ; ;X;4.11
 ;0; ; ; ; ;R;13; ; ; ;NA; ; ; ; ;X;0
 ;0; ; ; ; ;R;13; ; ; ;NA; ;Ceftriaxona; ; ;X;6.31
 ;0; ; ; ; ;R;13; ; ; ;NA; ;Nitrofurantoina; ; ;0.5;1.3
 ;0; ; ; ; ;R;13; ; ; ;NA;Klebsiella pneumoniae subsp. pneumoniae; ; ; ;X;67.85
 ;0; ; ; ; ;S; ;PR; ;F;NA;Klebsiella pneumoniae subsp. pneumoniae;Gentamicina; ;13;0.07;0.29
 ;0; ; ; ; ;S;13;RN; ; ;NA;Klebsiella pneumoniae subsp. pneumoniae; ; ; ;0.46;5.28
 ;0; ; ; ; ;S;13;RS; ;F; ;Klebsiella oxytoca;Gentamicina; ; ;0.0;0.05
 ;0; ; ; ; ;S;3; ; ;M;NA;Klebsiella pneumoniae subsp. pneumoniae; ; ; ;0.02;5.92
 ;0; ; ; ;Amoxacilina/Acido Clavulanico; ; ; ; ; ; ; ; ;S; ;0.11;4.1
 ;0; ; ; ;Ampicilina; ; ;PR; ;M;NA;Klebsiella pneumoniae subsp. pneumoniae; ;R;13;0.23;5.42
 ;0; ; ; ;Ampicilina; ;13; ; ; ; ; ; ; ; ;0;0
 ;0; ; ; ;Ampicilina; ;13;RS; ;M;BRANCA;Klebsiella pneumoniae subsp. pneumoniae; ;R; ;0.12;5.65
 ;0; ; ; ;Ampicilina; ;3;PR; ;F;NA;Klebsiella pneumoniae subsp. pneumoniae; ;R; ;0.0;2.22
 ;0; ; ; ;Ampicilina/Sulbactam; ; ; ; ;F;NA; ; ; ; ;1.19;39.43
 ;0; ; ; ;Cefepime; ; ; ; ; ; ; ; ;R; ;5.35;84.5
 ;0; ; ; ;Cefepime;R; ;RS; ; ;NA; ; ; ;13;X;30.48
 ;0; ; ; ;Cefepime;R; ;RS; ;M;PARDA; ; ; ; ;0.01;0.26
 ;0; ; ; ;Cefepime;R;6; ; ;M;PARDA;Acinetobacter baumannii; ; ; ;0.0;1.63
 ;0; ; ; ;Cefoxitina; ; ; ; ; ;NA; ; ;R;13;X;42.9
 ;0; ; ; ;Cefoxitina; ;13;RS; ;M;NA;Klebsiella pneumoniae subsp. pneumoniae; ;R; ;0.61;32.31
 ;0; ; ; ;Cefoxitina;R; ; ; ; ; ; ; ; ; ;X;0
 ;0; ; ; ;Cefoxitina;R;13; ; ; ; ; ; ; ; ;X;0
 ;0; ; ; ;Ciprofloxacina; ; ;PR; ;M;NA;Klebsiella pneumoniae subsp. pneumoniae; ;R;12;0.07;1.15
 ;0; ; ; ;Ciprofloxacina;R;13; ; ; ; ; ; ; ; ;X;0
 ;0; ; ; ;Ertapenem; ; ; ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae; ;R; ;X;80.98
 ;0; ; ; ;Ertapenem; ; ; ; ;M; ;Klebsiella pneumoniae subsp. pneumoniae; ;R; ;1.68;45.79
 ;0; ; ; ;Ertapenem; ; ;ES; ; ;NA; ; ;R; ;0.04;1.17
 ;0; ; ; ;Ertapenem;R; ;RN; ;F;NA;Klebsiella pneumoniae subsp. pneumoniae; ; ;12;0.0;0.1
 ;0; ; ; ;Gentamicina;R;13;PR; ; ;NA;Klebsiella pneumoniae subsp. pneumoniae; ; ; ;0.34;15.5
 ;0; ; ; ;Gentamicina;R;13;RS; ;F;NA;Klebsiella pneumoniae subsp. pneumoniae; ; ; ;0.45;20.6
 ;0; ; ; ;Levofloxacina; ; ;RS; ; ;NA; ; ;R; ;2.91;67.75
 ;0; ; ; ;Nitrofurantoina; ; ; ; ; ; ; ; ; ; ;X;0
 ;0; ; ; ;Nitrofurantoina; ; ;RS; ; ; ; ; ; ; ;X;77.87
 ;0; ; ; ;Trimetoprim/Sulfametoxazol; ;13; ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae; ; ; ;X;70.56
 ;0; ; ; ;Trimetoprim/Sulfametoxazol;R;13; ; ; ; ; ; ; ; ;X;0
 ;0; ; ;Acinetobacter baumannii; ; ; ; ; ; ;NA; ; ; ;12;3.97;14.62
 ;0; ; ;Acinetobacter baumannii; ; ; ;AP; ;F;NA; ;Ciprofloxacina;S;13;0.0;0.01
 ;0; ; ;Acinetobacter baumannii; ; ; ;RS; ;M;BRANCA; ;Amicacina;I;13;1.8;6.64
 ;0; ; ;Acinetobacter baumannii; ; ;10; ; ;M;PARDA; ; ;S; ;0.02;1.67
 ;0; ; ;Acinetobacter baumannii; ; ;11;AC; ;M;PARDA; ;Piperacilina/Tazobactam;R; ;0.0;0.08
 ;0; ; ;Acinetobacter baumannii; ;R;13;RS; ;M;NA; ;Levofloxacina; ; ;0.25;2.71
 ;0; ; ;Acinetobacter baumannii;Amicacina; ;10;RS; ;F;NA; ; ;R; ;0.01;5.92
 ;0; ; ;Acinetobacter baumannii;Cefepime; ;1;AP; ;I;NA; ; ;R; ;0;0
 ;0; ; ;Acinetobacter sp.; ;R; ;RS; ;M;BRANCA; ;Cefepime; ;9;0.0;0.05
 ;0; ; ;Complexo Acinetobacter baumannii; ;R; ; ; ; ;NA; ;Tigeciclina; ; ;0.02;0.85
 ;0; ; ;Complexo Acinetobacter baumannii; ;S; ;PR; ;M;NA; ;Polimixina B; ;7;0.0;0.14
 ;0; ; ;Complexo Acinetobacter baumannii;Amicacina; ;12;PR; ;M;NA; ; ;R; ;0.01;40.0
 ;0; ; ;Complexo Acinetobacter baumannii;Tigeciclina; ; ; ; ; ;NA; ; ; ; ;0;0
 ;0; ; ;Klebsiella oxytoca; ; ;12;TO; ;F;NA; ;Gentamicina; ; ;0.0;0.2
 ;0; ; ;Klebsiella pneumoniae subsp. pneumoniae; ; ; ; ; ; ; ; ; ;R; ;X;79.69
 ;0; ; ;Klebsiella pneumoniae subsp. pneumoniae; ; ; ; ; ; ;NA; ; ; ; ;X;0
 ;0; ; ;Klebsiella pneumoniae subsp. pneumoniae; ; ; ;PR; ;M;NA; ;Piperacilina/Tazobactam;R;13;0.22;0.39
 ;0; ; ;Klebsiella pneumoniae subsp. pneumoniae; ; ; ;RS; ;F; ; ; ;R; ;X;24.92
 ;0; ; ;Klebsiella pneumoniae subsp. pneumoniae; ; ;13;RS; ;F;NA; ;Ceftriaxona;R; ;0.58;1.8
 ;0; ; ;Klebsiella pneumoniae subsp. pneumoniae; ; ;13;RS; ;M;NA; ;Ampicilina;R; ;0.72;2.23
 ;0; ; ;Klebsiella pneumoniae subsp. pneumoniae; ;R; ; ; ; ; ; ; ; ;13;X;57.44
 ;0; ; ;Klebsiella pneumoniae subsp. pneumoniae; ;R; ; ; ; ;NA; ; ; ; ;0;0
 ;0; ; ;Klebsiella pneumoniae subsp. pneumoniae; ;R; ; ; ; ;NA; ;Gentamicina; ;13;1.4;3.05
 ;0; ; ;Klebsiella pneumoniae subsp. pneumoniae; ;R; ;RN; ;M;NA; ;Gentamicina; ;13;0.02;0.05
 ;0; ; ;Klebsiella pneumoniae subsp. pneumoniae; ;R;13; ; ; ; ; ; ; ; ;X;0
 ;0; ; ;Klebsiella pneumoniae subsp. pneumoniae; ;R;13; ; ; ;NA; ; ; ; ;X;0
 ;0; ; ;Klebsiella pneumoniae subsp. pneumoniae; ;R;13; ; ;M; ; ;Cefoxitina; ; ;0.73;2.75
 ;0; ; ;Klebsiella pneumoniae subsp. pneumoniae; ;R;13;RS; ; ; ; ; ; ; ;19.26;73.29
 ;0; ; ;Klebsiella pneumoniae subsp. pneumoniae; ;R;7;RS; ;M;NA; ; ; ; ;0.49;40.28
 ;0; ; ;Klebsiella pneumoniae subsp. pneumoniae; ;S; ;RO; ;M;NA; ;Ceftriaxona; ;13;0.0;0.02
 ;0; ; ;Klebsiella pneumoniae subsp. pneumoniae;Amicacina; ; ;RS; ;M;NA; ; ;S;13;0.67;18.94
 ;0; ; ;Klebsiella pneumoniae subsp. pneumoniae;Amoxacilina/Acido Clavulanico; ;1;RS; ;M;NA; ; ;R; ;0.44;9.31
 ;0; ; ;Klebsiella pneumoniae subsp. pneumoniae;Ampicilina; ;13;PA; ;M;PARDA; ; ;R; ;0.0;0.07
 ;0; ; ;Klebsiella pneumoniae subsp. pneumoniae;Ampicilina;R;13;RS; ; ; ; ; ; ; ;X;70.92
 ;0; ; ;Klebsiella pneumoniae subsp. pneumoniae;Cefazolina;R; ; ; ; ; ; ; ; ;13;X;59.08
 ;0; ; ;Klebsiella pneumoniae subsp. pneumoniae;Cefuroxima; ;12;RS; ;M;NA; ; ;R; ;0.11;50.15
 ;0; ; ;Klebsiella pneumoniae subsp. pneumoniae;Cefuroxima;R;13;RS; ;F;NA; ; ; ; ;0.27;37.29
 ;0; ; ;Klebsiella pneumoniae subsp. pneumoniae;Ciprofloxacina;R; ; ; ;F; ; ; ; ;13;X;26.42
 ;0; ; ;Klebsiella pneumoniae subsp. pneumoniae;Ciprofloxacina;R;13; ; ; ;NA; ; ; ; ;X;0
 ;0; ; ;Klebsiella pneumoniae subsp. pneumoniae;Gentamicina;R;13;RS; ;M;NA; ; ; ; ;0.54;38.3
 ;0; ; ;Klebsiella pneumoniae subsp. pneumoniae;Imipenem;R; ; ; ; ;NA; ; ; ; ;0;0
 ;0; ; ;Klebsiella pneumoniae subsp. pneumoniae;Trimetoprim/Sulfametoxazol; ; ; ; ; ; ; ; ;R; ;X;77.72
 ;0; ; ;Klebsiella pneumoniae subsp. pneumoniae;Trimetoprim/Sulfametoxazol;R; ; ; ; ; ; ; ; ;13;X;59.66
 ;0; ; ;Mycobacterium sp.;Isoniazida; ; ;MS; ;M;NA; ; ;S; ;0.24;72.59
 ;0; ; ;Streptococcus sp.;Tetraciclina; ;13;CE; ;F;NA; ; ;S; ;0.0;27.27
 ;0; ;BRANCA; ; ; ;13;RS; ;F; ;Klebsiella pneumoniae subsp. pneumoniae;Cefepime;R; ;0.08;1.02
 ;0; ;BRANCA; ; ;R; ;RS; ;F; ;Acinetobacter baumannii;Tobramicina; ;13;0.03;0.28
 ;0; ;BRANCA; ;Ampicilina; ; ;RS; ;F; ;Klebsiella pneumoniae subsp. pneumoniae; ;R;11;0.02;3.57
 ;0; ;BRANCA; ;Piperacilina/Tazobactam; ;12;RS; ;M; ;Klebsiella pneumoniae subsp. pneumoniae; ;R; ;0.04;31.1
 ;0; ;BRANCA;Acinetobacter baumannii; ; ; ;RS; ;M; ; ;Imipenem; ;10;0.01;0.18
 ;0; ;BRANCA;Klebsiella oxytoca; ; ;1;PR; ;M; ; ;Meropenem;R; ;0.01;0.32
 ;0; ;BRANCA;Klebsiella pneumoniae subsp. pneumoniae; ; ; ;RS; ;M; ; ;Imipenem;R;13;0.1;1.39
 ;0; ;BRANCA;Klebsiella pneumoniae subsp. pneumoniae; ; ; ;RS; ;M; ; ;Meropenem; ;13;0.12;1.69
 ;0; ;BRANCA;Klebsiella pneumoniae subsp. pneumoniae; ; ; ;RS; ;M; ; ;Meropenem;R;13;0.11;1.47
 ;0; ;BRANCA;Klebsiella pneumoniae subsp. pneumoniae; ; ;12;RS; ;M; ; ;Trimetoprim/Sulfametoxazol;R; ;0.04;2.98
 ;0; ;BRANCA;Klebsiella pneumoniae subsp. pneumoniae;Levofloxacina; ;13;RS; ;F; ; ; ;R; ;0.09;40.29
 ;0; ;BRANCA;Klebsiella pneumoniae subsp. pneumoniae;Levofloxacina;R;13;RS; ;M; ; ; ; ; ;0.11;54.1
 ;0; ;NA; ; ; ; ; ; ; ; ; ; ; ;13;49.44;49.57
 ;0; ;NA; ; ; ; ; ; ; ; ; ; ;R; ;73.5;73.69
 ;0; ;NA; ; ; ; ; ; ;F; ;Klebsiella pneumoniae subsp. pneumoniae; ; ;13;14.8;14.91
 ;0; ;NA; ; ; ; ;RS; ; ; ; ; ;R; ;X;43.75
 ;0; ;NA; ; ; ; ;RS; ;F; ;Klebsiella pneumoniae subsp. pneumoniae;Cefoxitina;S;13;0.06;0.06
 ;0; ;NA; ; ; ;13; ; ; ; ; ;Meropenem; ; ;3.16;6.4
 ;0; ;NA; ; ; ;13;PR; ;F; ;Complexo Acinetobacter baumannii;Cefoxitina;R; ;0.01;0.02
 ;0; ;NA; ; ; ;3;AC; ;M; ;Acinetobacter baumannii;Cefoxitina;R; ;0.0;0.35
 ;0; ;NA; ; ;R; ; ; ; ; ; ;Cefoxitina; ;13;X;2.17
 ;0; ;NA; ; ;R; ; ; ; ; ; ;Ciprofloxacina; ; ;5.44;7.41
 ;0; ;NA; ; ;R; ;CE; ;M; ;Klebsiella pneumoniae subsp. pneumoniae;Meropenem; ;13;0.01;0.01
 ;0; ;NA; ; ;R; ;GO; ;M; ;Acinetobacter baumannii;Piperacilina/Tazobactam; ;10;0.01;0.01
 ;0; ;NA; ; ;R; ;PR; ;F; ;Klebsiella oxytoca;Ampicilina/Sulbactam; ;13;0.0;0.0
 ;0; ;NA; ; ;R; ;PR; ;M; ;Acinetobacter baumannii;Cefotaxima; ;12;0.01;0.01
 ;0; ;NA; ; ;R; ;PR; ;M; ;Complexo Acinetobacter baumannii;Ampicilina/Sulbactam; ;9;0.0;0.01
 ;0; ;NA; ; ;R; ;RS; ; ; ; ; ; ; ;43.63;59.38
 ;0; ;NA; ; ;R; ;RS; ;F; ;Klebsiella pneumoniae subsp. pneumoniae;Ertapenem; ;13;0.58;0.79
 ;0; ;NA; ; ;R; ;RS; ;M; ;Klebsiella pneumoniae subsp. pneumoniae;Piperacilina/Tazobactam; ;13;0.71;0.97
 ;0; ;NA; ; ;R;13; ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae;Trimetoprim/Sulfametoxazol; ; ;X;2.63
 ;0; ;NA; ; ;S; ; ; ;M; ; ; ; ; ;13.12;58.36
 ;0; ;NA; ; ;S;8;RS; ;M; ;Klebsiella pneumoniae subsp. pneumoniae;Meropenem; ; ;0.0;0.35
 ;0; ;NA; ;Ampicilina; ;13; ; ; ; ; ; ;R; ;2.12;99.09
 ;0; ;NA; ;Aztreonam;R;2;AC; ;F; ; ; ; ; ;0.0;30.77
 ;0; ;NA; ;Cefepime; ;13;RS; ;M; ;Klebsiella pneumoniae subsp. pneumoniae; ;R; ;0.61;19.44
 ;0; ;NA; ;Cefepime;R; ;RS; ; ; ; ; ; ;13;X;30.48
 ;0; ;NA; ;Cefepime;R;13;RS; ; ; ; ; ; ; ;X;58.54
 ;0; ;NA; ;Ceftriaxona; ; ; ; ;M; ;Klebsiella pneumoniae subsp. pneumoniae; ;R;13;0.84;16.44
 ;0; ;NA; ;Ceftriaxona;I;13;AP; ;M; ;Acinetobacter baumannii; ; ; ;0.25;0.5
 ;0; ;NA; ;Ciprofloxacina; ; ; ; ; ; ; ; ; ; ;0;0
 ;0; ;NA; ;Gentamicina;R; ;PR; ;F; ;Klebsiella pneumoniae subsp. pneumoniae; ; ;13;0.14;3.39
 ;0; ;NA; ;Meropenem;R; ; ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae; ; ;13;1.72;33.08
 ;0; ;NA; ;Tobramicina; ; ;RS; ;M; ;Klebsiella pneumoniae subsp. pneumoniae; ;S;13;0.06;2.52
 ;0; ;NA;Acinetobacter baumannii;Ampicilina/Sulbactam; ;10; ; ;M; ; ; ;R; ;0.03;40.54
 ;0; ;NA;Acinetobacter baumannii;Cefepime; ; ;GO; ;F; ; ; ;R;12;0.01;0.25
 ;0; ;NA;Acinetobacter baumannii;Ciprofloxacina; ; ;GO; ;M; ; ; ;R;9;0.01;0.25
 ;0; ;NA;Acinetobacter baumannii;Trimetoprim/Sulfametoxazol;R; ;RS; ;F; ; ; ; ;13;0.14;19.06
 ;0; ;NA;Complexo Acinetobacter baumannii; ;R; ;PR; ;F; ; ;Ceftazidima; ;13;0.04;1.97
 ;0; ;NA;Complexo Acinetobacter baumannii;Ceftriaxona; ;13;PR; ;F; ; ; ;R; ;0.04;44.53
 ;0; ;NA;Klebsiella pneumoniae subsp. pneumoniae; ; ; ; ; ;F; ; ;Cefuroxima;R;12;0.07;0.13
 ;0; ;NA;Klebsiella pneumoniae subsp. pneumoniae; ; ; ;PR; ;M; ; ;Ampicilina;R;13;0.23;0.39
 ;0; ;NA;Klebsiella pneumoniae subsp. pneumoniae; ; ; ;RS; ;F; ; ;Cefepime;R;13;0.52;0.9
 ;0; ;NA;Klebsiella pneumoniae subsp. pneumoniae; ; ; ;TO; ;M; ; ;Imipenem;R;13;0.01;0.02
 ;0; ;NA;Klebsiella pneumoniae subsp. pneumoniae; ; ;13;RS; ;M; ; ;Ceftriaxona;R; ;0.67;2.07
 ;0; ;NA;Klebsiella pneumoniae subsp. pneumoniae; ;R; ;RS; ;M; ; ;Tobramicina; ;13;0.33;0.71
